Nigerian Fried Fish Stew,"
Prepare the tomato stew by following the steps at: How to Prepare Tomato Stew
Cut the fish into 1 inch thick cuts and remove the intestine. It is advisable to cut the fish while it is still a little bit frozen. This helps you get perfect straight cuts and keeps the fish from disintegrating.
Sprinkle some salt on the fish, rub the salt into the fish cuts with your hands and set aside.
Slice one of the onions and dice the other one.
Pound or blend the habanero pepper (atarodo, ose oyibo, atarugu).
","
800 mls Tomato Stew
1 big Mackerel (a.k.a. Titus in Nigeria)
2 teaspoons thyme
2 medium onions
1 big stock cube or boullion cube
1 habanero pepper (Atarodo, Ose Oyibo, Atarugu)
Salt (to taste)
","quantity:800;customIngredient:mls Tomato Stew;|quantity:1;customIngredient:big Mackerel (a.k.a. Titus in Nigeria);|
quantity:2 teaspoon;customIngredient:s thyme;|
quantity:2;customIngredient:medium onions;|
quantity:1 stock;customIngredient:big  cube or boullion cube;|quantity:1;customIngredient:habanero pepper (Atarodo, Ose Oyibo, Atarugu);|
quantity:1;customIngredient:Salt (to taste);|
",https://www.allnigerianrecipes.com/stews/fried-fish-stew/,"
Nigerian Buka Stew (Mama Put Stew)
Nigerian Beef & Chicken Stew
Nigerian Pepper Stew (Obe Ata Din Din)
Tinned Tomato Stew
Nigerian Tomato Stew
Pepper Rice Stew
",https://www.youtube.com/embed/ZfLyjzUiy_g,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/fish-stew.jpg,Nigerian Fried Fish Stew: Preparing the almighty Nigerian red stew with fish so that the fish does not scatter.
Smoked Fish (Nigerian Style),"
Place some foil on the oven rack.
Place the bent and pinned fish on the foil lined oven rack and cover with another sheet of aluminium foil.
Set your oven to 250°C / 480F and top and down heating (bake). The bake setting cooks the fish before the drying starts.
Bake for 15 minutes. I used small sized Mackerel so if yours are bigger, bake for much longer.
Remove all the foil sheets and change your oven setting to Grill/Broil and grill for 10 more minutes or till the fish browns.
","
Mackerel fish
Salt (to taste)
","quantity:1;customIngredient:Mackerel fish;|quantity:1;customIngredient:Salt (to taste);|
",https://www.allnigerianrecipes.com/fish/smoked-fish/,,https://www.youtube.com/embed/B938QnPbt3Y,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/smoked-fish.jpg,"Smoked Fish is perfect for Okra Soup, Abacha, Bitterleaf Soup and Ora Soup. Learn how to prepare the perfect Smoked Fish in your own kitchen."
Grilled Tilapia (Grilled Fish),"
After 1 hour, set your oven to 200°C / 400F to preheat for 10 minutes.
Put the fish envelope on the oven rack and bake for 20 minutes.
Remove the top foil sheets and rub the barbecue sauce on the fish.
Set the oven to grill (broil) and grill for 10 minutes.
If you will serve the fish with Fruit Skewers, put them in the oven to heat up and char for a bit.
",,,https://www.allnigerianrecipes.com/fish/grilled-tilapia/,"
2 medium Tilapia Fish
",https://www.youtube.com/embed/GP-_FPirfEo,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/grilled-tilapia.jpg,Grilled Fish gives you a chance to experiment with your favourite spices and herbs.
Peppered Fish (Nigerian Party Peppered Fish),"
Remove the scale of the fish. If using catfish pour hot water on it for a short time to remove the slimy substance.
Remove the intestines without cutting the sides of the fish. Fish monger can expertly do this by removing the intestines from the gill pockets.
Rinse the fish very well, cut into desired pieces and put in a bowl.
Grind the oregano, black pepper, thyme, cumin, salt and onion powder with a dry mill.
Add the herbs to the fish, crush in the stock cube and squeeze the orange into the bowl.
Mix well, cover and put in the fridge to marinate for at least one hour. If you do not have a fridge, place in a cool place for one hour.
Meanwhile chop half of the onions and the peppers. Blend partially with an immersion blender, no need to add water. With a normal blender 3 pulses are enough and you may need to add water depending on how your blender works.
","
2 Gilt Head Sea Bream Fish
2 sweet peppers or tatashe (see note below)
Habanero Pepper (to your taste)
½ teaspoon oregano
½ teaspoon black pepper
¼ teaspoon salt
1 teaspoon onion powder
1 teaspoon thyme 
1 teaspoon cumin
1 small seasoning cube
1 red onion
1 ripe sweet orange
More salt (to taste if necessary)
Vegetable oil (for deep frying)
","quantity:2;customIngredient:Gilt Head Sea Bream Fish;|quantity:2;customIngredient:sweet peppers or tatashe (see note below);|
quantity:1;customIngredient:Habanero Pepper (to your taste);|
quantity:½ teaspoon;customIngredient:oregano;|
quantity:½ teaspoon;customIngredient:black pepper;|quantity:¼ teaspoon;customIngredient:salt;|
quantity:1 teaspoon;customIngredient:onion powder;|
quantity:1 teaspoon;customIngredient:thyme;|
quantity:1 teaspoon;customIngredient:cumin;|quantity:1;customIngredient:small seasoning cube;|
quantity:1;customIngredient:red onion;|
quantity:1;customIngredient:ripe sweet orange;|
quantity:1;customIngredient:More salt (to taste if necessary);|quantity:1;customIngredient:Vegetable oil (for deep frying);|
",https://www.allnigerianrecipes.com/fish/peppered-fish/,,https://www.youtube.com/embed/RB93JUO9AzE,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/nigerian-peppered-fish.jpg,Peppered Fish is that perfect something you want to serve your guests. Learn how to prepare the perfect Peppered Fish in your own kitchen.
Beer Battered Fish,"
Cut the fish into thin slices, say 1 cm thick. You want the fish to be done by the time the batter is crispy.
Cut the onion into big chunks.
Crush the stock cubes and mix with the ground pepper.
Season 2 tablespoons of flour with the stock cube/pepper mix. Set aside.
Season the fish with the same mix and set aside.
Set some vegetable oil on the stove to heat up. The oil should be 2 to 3 inches deep.
Put the remaining flour in a separate bowl. Add some of the seasoning mentioned above.
Add small quantities of beer at a time to the seasoned flour and mix as you go till you get a light flowing batter similar to pancake batter.
When the oil is hot, dab a piece of fish in the seasoned flour making sure that the flour covers all the fish. This helps more batter adhere to the fish.
Dip the dabbed fish in the batter making sure all parts of the fish are covered before putting it in the oil. Repeat the process for as many pieces of fish your frying container will allow without overcrowding.
Fry at medium heat till light brown and crispy.
Put in a paper lined sieve to drain.
","
500g (1.1 lbs) Fish
One can of Beer
10 tablespoons plain (all purpose) flour
Seasoning (to taste)
1 medium onion (for frying)
Vegetable oil (for frying)
","quantity:500g;customIngredient:(1.1 lbs) Fish;|quantity:1;customIngredient:One can of Beer;|
quantity:10 tablespoon;customIngredient:s plain (all purpose) flour;|
quantity:1;customIngredient:Seasoning (to taste);|
quantity:1;customIngredient:medium onion (for frying);|quantity:1;customIngredient:Vegetable oil (for frying);|
",https://www.allnigerianrecipes.com/small-chops/beer-battered-fish/,,https://www.youtube.com/embed/ldezOP_ko1g,https://www.allnigerianrecipes.com/wp-content/uploads/2019/04/beer-battered-fish.jpg,Beer Battered Fish: better than ordinary fried fish.
Catfish Pepper Soup (Point and Kill),"
To prepare Cat Fish Pepper Soup, wash and cut the cat fish into 1-inch thick slices. Boil some hot water and pour on the pieces of fish, stir and remove immediately. This toughens the skin of the fish so that it does not fall apart during cooking.




Now it is time to prepare the 'secret' ingredient. Using an old frying pan, roast the Ehu seeds (stirring constantly) till you can smell it. Don't worry you will know when it is OK to take it off because it has a distinctive aroma. Another way to know that it is OK is to take one of the seeds and try to remove the outer membrane. If the membrane comes off easily, then the Ehu is done.




Peel off the membrane from all the Ehu seeds and grind with a dry mill.
Cut the onions into tiny pieces.
Wash and pick the scent leaves and tear them up with your fingers into small pieces.
","
500g Cat Fish
4 Ehu or Ariwo or Calabash Nutmeg seeds
Habanero Pepper or chilli pepper (to taste)
A few scent leaves
2 medium onions
Salt (to taste)
2 big stock cubes 
","quantity:500g;customIngredient:Cat Fish;|quantity:4;customIngredient:Ehu or Ariwo or Calabash Nutmeg seeds;|
quantity:1;customIngredient:Habanero Pepper or chilli pepper (to taste);|
quantity:1;customIngredient:A few scent leaves;|
quantity:2;customIngredient:medium onions;|quantity:1;customIngredient:Salt (to taste);|
quantity:2 stock;customIngredient:big  cubes;|
",https://www.allnigerianrecipes.com/soups/catfish-pepper-soup/,,https://www.youtube.com/embed/Q9oPQgxu2-4,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/catfish-pepper-soup.jpg,"Nigerian Pepper Soup aka Point and Kill is the Nigerian Pepper soup prepared with catfish. If you are far away from all exclusive Nigerian restaurants where you can eat this soup, learn how to prepare it in your own kitchen."
Nigerian Concoction Rice,"
Put the pieces of stockfish and dry fish in a big enough pot, add the diced onions and the stock cubes. Add some water to cover the ingredients and cook till the stockfish is very soft.
Add the pepper, ground crayfish and palm oil.
Top up the water to the same level as the contents of the pot if necessary. Cover and cook at medium to high heat for about 7 minutes. This is the time the palm oil needs to fully integrate with the rest of the ingredients.
Add the drained parboiled rice, stir very well and check that the liquid is at the same level as the rice. If less, top it up with more water.
Place the smoked fish and the vegetables on top of the rice.
Cover the pot and leave to cook on low to medium heat. This way the rice does not burn before the water dries up. 
If the rice is parboiled correctly, the Concoction Rice should be done by the time the water dries up. Taste to confirm. If not, you will need to add more water and reduce the heat to prevent burning. Keep cooking till done. 
Once you confirm that the rice is done, turn off the heat. Add the scent leaves or parsley on top of the rice, cover and leave to stand for 5 minutes. Then stir and it is ready to be served!
","
2 cigar cups | 500g (1.1 lbs) long grain parboiled white rice
2 cooking spoons red palm oil
1 big piece of stockfish
1 medium smoked Mackerel/Titus
1 big onion
3 tablespoons ground crayfish
2 big stock cubes
1 small ogiri okpei/iru/dawa-dawa
Pepper and salt (to taste)
Vegetable: choice of Scent leaves (nchanwu), curry leaves or parsley
","quantity:2 cigar cups;customIngredient:| 500g (1.1 lbs) long grain parboiled white rice;|quantity:2 cooking spoons;customIngredient:red palm oil;|
quantity:1 stock;customIngredient:big piece of fish;|
quantity:1;customIngredient:medium smoked Mackerel/Titus;|
quantity:1;customIngredient:big onion;|quantity:3 tablespoon;customIngredient:s ground crayfish;|
quantity:2 stock;customIngredient:big  cubes;|
quantity:1;customIngredient:small ogiri okpei/iru/dawa-dawa;|
quantity:1;customIngredient:Pepper and salt (to taste);|quantity:1;customIngredient:Vegetable: choice of Scent leaves (nchanwu), curry leaves or parsley;|
",https://www.allnigerianrecipes.com/rice/concoction-rice/,,https://www.youtube.com/embed/XuC8-YJT7HQ,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/nigerian-concoction-rice.jpg,Nigerian Concoction Rice is a very traditional Nigerian rice recipe prepared with ingredients you would not normally use in your Nigerian Jollof Rice.
Nigerian Fish Roll,,,,https://www.allnigerianrecipes.com/snacks/nigerian-fishroll/,"
300g (10.5 oz) plain flour
2 tablespoons sugar
½ teaspoon salt
¼ teaspoon yeast
¼ teaspoon nutmeg
1 egg
Cold water
Vegetable Oil (for frying)
",https://www.youtube.com/embed/qfn1ES5gprw,https://www.allnigerianrecipes.com/wp-content/uploads/2019/04/nigerian-fishroll.jpg,Nigerian Fish Roll is the deep-fried version of Nigerian Meat Pie with a fish filling.
Cabbage Fufu,"
Peel off the outer leaves of the cabbage, rinse and chop into pieces.
Blend with as little water as possible and pour into a muslin bag or a chiffon cloth to remove the water. I throw away the water because it gives the cabbage fufu a sort of bitter taste.
Place some weights on the bag to speed up the process.
When all the water has seeped out, put the cabbage puree into a pot on medium heat. Then start stirring.
When it heats up, check the time and continue stirring for 5 minutes.
Add the psyllium husk or xanthan gum and continue stirring for 2 more minutes or till a moldable dough is formed.
Wrap with a plastic film to keep it moldable. They say that a plastic film causes cancer but to be honest, I am yet to find another utensil that can do a good job of keeping this cabbage fufu moldable especially if you use the mixtures from combination 1 or 2. So to use or not to use the plastic film? You decide.
That's it! Watch the video below for a visual process.
",,,https://www.allnigerianrecipes.com/fufu-recipes/cabbage-fufu/,"
1 small cabbage
½ to 1 teaspoon Psyllium Husk
",https://www.youtube.com/embed/woRIMr1kCQw,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/cabbage-fufu.jpg,Cabbage Fufu is a low carb keto-friendly fufu meal that every adult needs to add to his or her family menu today to reduce carbs.
Carrot Fufu,"
Trim the shoots of the carrots and cut off any dark marks. If your carrots are too muddy, scrape them.
Grate the carrots.
Blend with as little water as possible and pour into a muslin bag or a chiffon cloth to remove the water. Save the water.
Wringe the chiffon cloth till there's no water in the carrot pulp.
Put the carrot pulp into a pot on medium heat. Then start stirring.
When it heats up, check the time and continue stirring for 5 minutes. Add some of the water that came from the carrot if you notice it drying up and continue stirring.
After 5 minutes, add the psyllium husk or xanthan gum and continue stirring for 2 more minutes or till a moldable dough is formed.
Add a bit of the juice again, cover and cook for half a minute.
Mix again till well combined.
Wrap with a plastic film to keep it moldable. They say that a plastic film causes cancer but to be honest, I am yet to find another utensil that can do a good job of keeping this carrot fufu moldable especially if you use the mixtures from combination 1 or 2. So to use or not to use the plastic film? You decide.
That's it! Watch the video below for a visual process.
",,,https://www.allnigerianrecipes.com/fufu-recipes/carrot-fufu/,"
10 small carrots
½ teaspoon Psyllium Husk
",https://www.youtube.com/embed/M5dkBnOojj4,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/carrot-fufu.jpg,"Carrot Fufu is a colourful, low carb fufu meal made from carrots. I love it because it does not have the sweet taste of carrots."
"Cassava Fufu (Akpu, Loi-loi, Santana)",,"
Cassava Fufu
Water
","quantity:1;customIngredient:Cassava Fufu;|quantity:1;customIngredient:Water;|
",https://www.allnigerianrecipes.com/fufu-recipes/cassava-fufu/,,https://www.youtube.com/embed/ZEXcFtqxkXY,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/cassava-fufu-akpu.jpg,Cassava Fufu is regarded as the most traditional Nigerian fufu meals. There are powder versions of other Nigerian fufu meals but not this one.
How to make Cassava Fufu in a Blender,"
Put the Cassava Fufu in a clean dry pot and set on the stove.
Turn on the heat to medium and start stirring with a wooden spatula till it heats up.
Keep adding drops of water bit by bit and keep stirring till the Cassava Fufu changes from pure white to off white.
Add a few more drops of water, cover the pot and leave it to heat up.
Once it steams up again all over, mix well with the wooden spatula till smooth.
That's it!
","
Cassava tubers (Yuca)
Water (for blending)
","quantity:1;customIngredient:Cassava tubers (Yuca);|quantity:1;customIngredient:Water (for blending);|
",https://www.allnigerianrecipes.com/fufu-recipes/cassava-fufu-blender/,,https://www.youtube.com/embed/8v5Nq2A6ULY,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/cassava-fufu-blender.jpg,Cassava Fufu is the most traditional Nigerian fufu meals. Here's how to make a no-smell Cassava Fufu in a blender.
Cauliflower Fufu,"
Rinse and cut the cauliflower florets into small pieces to help your blender.
Blend with as little water as possible and pour into a muslin bag or a chiffon cloth to remove the water.
Place some weights on the bag to speed up the process.
When all the water has seeped out, put the cauliflower puree into a pot on medium heat. Then start stirring.
When it heats up, check the time and continue stirring for 5 minutes.
Add the psyllium husk or xanthan gum and continue stirring for 2 more minutes or till a moldable dough is formed.
Wrap with a plastic film to keep it moldable. They say that a plastic film causes cancer but to be honest, I am yet to find another utensil that can do a good job of keeping this cauliflower fufu moldable especially if you use the mixtures from combination 1 or 2. So to use or not to use the plastic film? You decide.
That's it! Watch the video below for a visual process.
",,,https://www.allnigerianrecipes.com/fufu-recipes/cauliflower-fufu/,"
6 florets cauliflower
½ teaspoon Psyllium Husk
",https://www.youtube.com/embed/3OfARpyRjh4,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/cauliflower-fufu.jpg,If you do not like the taste of Cabbage Fufu then Cauliflower Fufu will be your next option because it tastes much closer to the classic fufu meals.
Cocoyam Fufu,"
Peel, rinse and cut the cocoyams into medium cubes.
Put in a pot, pour water to cover the pieces of cocoyam and start cooking on medium heat.
While that is cooking, mix the cassava flour with half cup of water till a mouldable mix is achieved. 
Mould into small balls and set aside. See the video below.
After 10 minutes of cooking the cocoyams, add the balls of cassava flour and continue cooking for another 10 minutes or till you can easily drive a knife into the cocoyam pieces.
Remove from the stove and pound the cocoyams and cassava together in a mortar till a smooth ball of dough is achieved. You can also try using a blender to mix it but do not add water.
","
2 medium heads of Cocoyam
1 cup cassava flour
½ cup water
More water for cooking it.
","quantity:2;customIngredient:medium heads of Cocoyam;|quantity:1;customIngredient:cup cassava flour;|
quantity:½;customIngredient:cup water;|
quantity:1;customIngredient:More water for cooking it.;|
",https://www.allnigerianrecipes.com/fufu-recipes/cocoyam-fufu/,,https://www.youtube.com/embed/tVCfpMl601Y,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/cocoyam-fufu.jpg,Cocoyam Fufu is another fufu recipe you can add to your Nigerian menu if you can buy cocoyams where you live.
Corn Fufu (Nni Oka),"
Measure out the corn flour and cassava flour into a dry container and mix them very well to get the perfect corn fufu mix.
I usually make the Corn Fufu that I can finish with one and a half cups of water. I pour this into a clean pot and set to boil.
When it boils, reduce the heat to low and steadily add the Corn Fufu mix into the pot of water while mixing at the same time with a spatula. Watch the video below to see this in action.
As the mix becomes thicker and you can feel it on your spatula, stop adding the corn fufu mix but keep mixing till a smooth ball of dough is achieved.
Add a few drops of water to the Corn Fufu, cover the pot and let it steam all over, the time it will take depends on the quantity of Corn Fufu that you are making. For caterers who make a large pot of corn fufu, this will take a while but for a single portion, it will take at most 2 minutes.
When it has steamed very well, mix again till everything is well combined.
","
1 part corn meal (coarse corn flour)
4 parts cassava flour
Water
","quantity:1;customIngredient:part corn meal (coarse corn flour);|quantity:4;customIngredient:parts cassava flour;|
quantity:1;customIngredient:Water;|
",https://www.allnigerianrecipes.com/fufu-recipes/corn-fufu/,,https://www.youtube.com/embed/xI0Ygwa_QCY,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/corn-fufu.jpg,Corn Fufu (Nni Oka) is the fufu meal that Nigerian caterers run to when they want to feed a large crowd.
How to Make Delta Starch,"
Put the starch in a clean pot. And pour some water. This is the ratio of water to starch I always use:

1 cup starch
2 cups water

Scale up or down to match the quantity of starch you are making.

Add enough palm oil to turn the starch yellow when done. For 1 cup of starch, I would use 3 tablespoons red palm oil. From experience, you will know the quantity you prefer.
Mix everything very well till you get a smooth mixture, no lumps.
Set on the stove, turn on the heat to medium and start stirring continuously.
As the starch heats up, it solidifies.
Keep stirring nonstop till a solid yellow mass is formed. There should be no streaks of palm oil. The starch should be yellow all over.
Take it off the stove and serve immediately.
","
Cassava tuber (Yuca in Spanish)
Red Palm Oil
Lots of water
","quantity:1;customIngredient:Cassava tuber (Yuca in Spanish);|quantity:1;customIngredient:Red Palm Oil;|
quantity:1;customIngredient:Lots of water;|
",https://www.allnigerianrecipes.com/fufu-recipes/delta-starch/,,https://www.youtube.com/embed/N6Dp_0hj6LU,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/delta-starch-swallow.jpg,Delta Starch Fufu is the yellow swallow meal from the Niger Delta region of Nigeria usually served with Banga Sou or Owho Soup. How to make it from scratch.
Eggplant Fufu,"
Wash ad chop the eggplant into pieces to help your blender.
Blend with as little water as possible and pour into a muslin bag or a chiffon cloth to remove the water. 
When all the water has seeped out, put the eggplant puree into a pot on medium heat. Then start stirring. You can save nutrients by boiling the water that seeped out from the eggplant puree till almost dry before adding the eggplant puree into the pot.
When it heats up, check the time and continue stirring for 5 minutes.
Add the psyllium husk and continue stirring for 2 more minutes or till a moldable dough is formed.
Wrap with a plastic film to keep it moldable. They say that a plastic film causes cancer but to be honest, I am yet to find another utensil that can do a good job of keeping this eggplant fufu moldable especially if you use the mixtures from combination 1 or 2. So to use or not to use the plastic film? You decide.
That's it! Watch the video below for a visual process.
","
1 medium eggplant
1 teaspoon Psyllium Husk
","quantity:1;customIngredient:medium eggplant;|quantity:1 teaspoon;customIngredient:Psyllium Husk;|
",https://www.allnigerianrecipes.com/fufu-recipes/eggplant-fufu/,,https://www.youtube.com/embed/Fq8RuSySXus,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/eggplant-fufu.jpg,Eggplant Fufu is a low carb keto-friendly fufu meal that every adult needs to add to his or her family menu today to reduce carbs.
How to Extract Cassava Fufu from Cassava Tubers,"
Cut up the cassava tubers into 2 inch long cylindrical pieces and peel off the skin.
Rinse them thoroughly and put in a big enough container with a cover.
Pour cool water to cover the pieces of cassava. 
Drape the top of the container with a plastic bag. Then cover with the container cover.
Keep in a warm place and leave it alone to ferment for 3 to 4 days. Do not touch it during this time. Don't change the water, don't do anything to it.
After 4 days, you will notice that it is completely fermented. Pour out the water and set the container aside.
Set up the utensils you will use for sifting the cassava fufu. Click here to see what my set up looks like.
Sift it to separate the chaff from the cassava fufu. To do this:

Put a small quantity of the fermented cassava in the sieve.
Crush it by rubbing them with your hands. 
Add some water to it. The cassava fufu will pass through the sieve while the chaff will remain in the sieve.
Keep going till you are left with just the chaff. Rinse it with the clean water.


When done with the first batch, repeat the process for the rest of the fermented cassava.
When done with all the fermented cassava fufu, cover the bowl and leave to settle for at least 3 hours.
After at least 3 hours, you will notice that the water is clearer.
Slowly decant only the water and pour the cassava fufu into the muslin bag.
Place it on the side of your kitchen sink to drain. To speed that up, place a heavy object on the bag of cassava fufu.
Leave it to drain till the cassava fufu feels solid to touch.
Put the cassava fufu in a container, beat it down to make a smooth surface and sprinkle some lime juice all over the top. Cover and place in your fridge till when you want to pound it. 
","
Cassava tubers (Yuca)
Water
Baking soda (optional)
Lime juice
","quantity:1;customIngredient:Cassava tubers (Yuca);|quantity:1;customIngredient:Water;|
quantity:1;customIngredient:Baking soda (optional);|
quantity:1;customIngredient:Lime juice;|
",https://www.allnigerianrecipes.com/fufu-recipes/extract-cassava-fufu/,,https://www.youtube.com/embed/SQ5cRfIKhLM,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/cassavatuber.jpg,Cassava Fufu is regarded as the most traditional Nigerian fufu meals. There are powder versions of other Nigerian fufu meals but not this one.
How to Make Garri (Eba),,,,https://www.allnigerianrecipes.com/fufu-recipes/garri-eba/,,https://www.youtube.com/embed/XT90y6_z6Oo,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/garri-eba.jpg,Garri (Eba) is one of the Nigerian fufu recipes that accompanies the various Nigerian soup recipes. Learn how to make Garri.
Oatmeal Fufu,"
I usually make the Oatmeal Fufu that I can finish with one and a half cups of water. I pour this into a clean pot and set to boil.
When it boils, reduce the heat to low and steadily add the oat flour into the pot of water while mixing at the same time with a spatula. Watch the video below to see this in action.
As the mix becomes thicker and you can feel it on your spatula, stop adding the oat flour but keep mixing till a smooth ball of dough is achieved.
Add a few drops of water to the oat fufu, cover the pot and let it steam for about one minute.
Mix again till everything is well combined.
","
Oatmeal (Quaker Oats)
Water
","quantity:1;customIngredient:Oatmeal (Quaker Oats);|quantity:1;customIngredient:Water;|
",https://www.allnigerianrecipes.com/fufu-recipes/oatmeal-fufu/,,https://www.youtube.com/embed/QuM-jpG-coI,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/oatmeal-fufu.jpg,"Oatmeal Fufu, made with your favourite breakfast grains, Quaker Oats is a fufu meal that gently slides down your throat."
Plantain Fufu,"
Wash the unripe plantains very well and pat dry with a towel.
Peel and slice them. See video below. 
Put the sliced plantains into a pot, pour water to cover the pieces and start cooking on medium heat.
Cook till you can easily crush the pieces of plantains with a fork.
Decant the water into a bowl and set aside because you may need the water later to make the plantain fufu softer. 
Now use any of the tools stated above to mash the pieces of boiled plantains into a smooth dough. See the video below for all the 4 methods in action. 
If necessary, add the water from 5 above and mix till you get the consistency you like for your Plantain Fufu.
","
Unripe Plantains (green plantains)
Water
","quantity:1;customIngredient:Unripe Plantains (green plantains);|quantity:1;customIngredient:Water;|
",https://www.allnigerianrecipes.com/fufu-recipes/plantain-fufu/,,https://www.youtube.com/embed/uxvbMY_9tZs,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/plantain-fufu.jpg,Plantain Fufu is one of the most healthy Nigerian fufu meals made with unripe plantains which are known to be low in sugar hence can help keep blood sugar levels low.
Potato Fufu,"
Peel the potatoes, cut into cubes and rinse.
Put in a pot, pour water to cover the potatoes and start cooking on medium heat.
Mix the flour with the hot water till a sticky dough is achieved.
Mould the dough into small balls and set aside.
When the potatoes have boiled for about 12 minutes, add the balls of dough and continue cooking till you can easily drive a knife into the potatoes.
Decant the water into a bowl and set aside.
Pound/mash the potato and ball of flour either with a potato masher, a blender, a mortar and pestle or a stand mixer till a smooth dough is achieved. See the video below.
","
2 medium Irish Potatoes (spuds)
1 cup plain flour (all purpose flour)
½ cup hot water
","quantity:2;customIngredient:medium Irish Potatoes (spuds);|quantity:1;customIngredient:cup plain flour (all purpose flour);|
quantity:½;customIngredient:cup hot water;|
",https://www.allnigerianrecipes.com/fufu-recipes/potato-fufu/,,https://www.youtube.com/embed/ixo5gV06xlQ,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/potato-fufu.jpg,Potato Fufu is a tricky one to make because Irish potatoes do not contain enough starch to make a mouldable fufu meal.
Pounded Yam,,,,https://www.allnigerianrecipes.com/fufu-recipes/pounded-yam/,,https://www.youtube.com/embed/_OcV_0C8G-g,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/pounded-yam.png,Pounded Yam is one of the Nigerian fufu recipes that is made from boiled and pounded white yam. Learn how to make the perfect stretchy Pounded Yam right here.
Pounded Yam with a Blender,,"
White Puna Yam. Click here to see what it looks like or watch the video below.
Water
","quantity:1;customIngredient:White Puna Yam. Click here to see what it looks like or watch the video below.;|quantity:1;customIngredient:Water;|
",https://www.allnigerianrecipes.com/fufu-recipes/pounded-yam-blender/,,https://www.youtube.com/embed/SjJ1QySME68,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/pounded-yam-blender.jpg,Pounded Yam is one of the most loved Nigerian fufu meals. Find out how you can make pounded yam using your blender.
Pounded Yam with a Stand Mixer,,"
White Puna Yam. Click here to see what it looks like or watch the video below.
Water
","quantity:1;customIngredient:White Puna Yam. Click here to see what it looks like or watch the video below.;|quantity:1;customIngredient:Water;|
",https://www.allnigerianrecipes.com/fufu-recipes/pounded-yam-stand-mixer/,,https://www.youtube.com/embed/n-T2VXgtIXo,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/pounded-yam-stand-mixer.jpg,Pounded Yam is one of the most loved Nigerian fufu meals. Find out how you can make pounded yam using your stand mixer.
How to Make Semolina Fufu,,,,https://www.allnigerianrecipes.com/fufu-recipes/semolina-fufu/,,https://www.youtube.com/embed/wD4ERyhQPhU,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/semolina-fufu.jpg,Semolina Fufu is one of the Nigerian fufu recipes that accompanies the various Nigerian soup recipes. Learn how to make your own Semolina fufu recipe.
Spinach Fufu,"
Bring out the ground frozen spinach the evening before the day you will make it. Set it on your kitchen counter to defrost naturally on its own. By lunch time the next day, it should be perfectly defrosted. See video below.
If you are using leafy vegetables, pick and rinse them thoroughly then chop and blend with as little water as possible. Sieve to remove the water and set the sieved vegetables aside for the fufu. You can drink the water if you wish.
",,,https://www.allnigerianrecipes.com/fufu-recipes/spinach-fufu/,"
500g ground frozen spinach
1 teaspoon Psyllium Husk
",https://www.youtube.com/embed/WaGkrK8QBz0,https://www.allnigerianrecipes.com/wp-content/uploads/2019/03/spinach-fufu.jpg,"Spinach Fufu is a healthy fufu meal made with spinach. With Spinach Fufu, you can now believe that everything can be fufulized."
